price,trade_size
7.0,8534
7.14,8492
7.28,8450
7.41,8408
7.55,8366
7.69,8324
7.83,8282
7.97,8240
8.1,8198
8.24,8156
8.38,8114
8.52,8073
8.66,8031
8.79,7990
8.93,7949
9.07,7908
9.21,7867
9.34,7827
9.48,7787
9.62,7746
9.76,7707
9.9,7667
10.03,7628
10.17,7588
10.31,7550
10.45,7511
10.59,7473
10.72,7434
10.86,7397
11.0,7359
11.14,7322
11.28,7285
11.41,7248
11.55,7212
11.69,7176
11.83,7140
11.97,7104
12.1,7069
12.24,7034
12.38,6999
12.52,6965
12.66,6931
12.79,6897
12.93,6863
13.07,6830
13.21,6797
13.34,6764
13.48,6732
13.62,6700
13.76,6668
13.9,6637
14.03,6605
14.17,6574
14.31,6543
14.45,6513
14.59,6483
14.72,6453
14.86,6423
15.0,6394
