price,trade_size
7.0,8212
7.16,8145
7.32,8079
7.48,8014
7.64,7949
7.8,7885
7.96,7821
8.12,7758
8.28,7696
8.44,7635
8.6,7574
8.76,7514
8.92,7455
9.08,7397
9.24,7340
9.4,7283
9.56,7227
9.72,7172
9.88,7118
10.04,7065
10.2,7013
10.36,6961
10.52,6910
10.68,6860
10.84,6811
11.0,6762
11.16,6714
11.32,6667
11.48,6621
11.64,6575
11.8,6530
11.96,6486
12.12,6442
12.28,6399
12.44,6357
12.6,6315
12.76,6274
12.92,6233
13.08,6193
13.24,6154
13.4,6115
13.56,6077
13.72,6039
13.88,6002
14.04,5965
14.2,5929
14.36,5893
14.52,5858
14.68,5823
14.84,5789
15.0,5755
