price,trade_size
7.0,7787
7.17,7744
7.33,7702
7.5,7659
7.67,7617
7.83,7574
8.0,7531
8.17,7489
8.33,7446
8.5,7403
8.67,7361
8.83,7318
9.0,7276
9.17,7234
9.33,7192
9.5,7150
9.67,7108
9.83,7067
10.0,7026
10.17,6985
10.33,6944
10.5,6903
10.67,6863
10.83,6823
11.0,6784
11.17,6744
11.33,6705
11.5,6667
11.67,6628
11.83,6590
12.0,6552
12.17,6515
12.33,6478
12.5,6441
12.67,6405
12.83,6369
13.0,6333
13.17,6298
13.33,6263
13.5,6228
13.67,6194
13.83,6160
14.0,6126
14.17,6093
14.33,6060
14.5,6027
14.67,5995
14.83,5963
15.0,5931
