price,trade_size
7.0,7713
7.17,7659
7.33,7606
7.5,7552
7.67,7499
7.83,7445
8.0,7392
8.17,7340
8.33,7287
8.5,7235
8.67,7184
8.83,7132
9.0,7081
9.17,7031
9.33,6981
9.5,6932
9.67,6883
9.83,6834
10.0,6787
10.17,6739
10.33,6693
10.5,6646
10.67,6601
10.83,6556
11.0,6511
11.17,6467
11.33,6424
11.5,6381
11.67,6338
11.83,6297
12.0,6255
12.17,6215
12.33,6175
12.5,6135
12.67,6096
12.83,6057
13.0,6019
13.17,5982
13.33,5945
13.5,5908
13.67,5872
13.83,5836
14.0,5801
14.17,5767
14.33,5732
14.5,5698
14.67,5665
14.83,5632
15.0,5600
