price,trade_size
7.0,9978
7.12,9935
7.24,9891
7.36,9848
7.48,9805
7.6,9762
7.72,9719
7.84,9676
7.96,9634
8.07,9591
8.19,9549
8.31,9506
8.43,9464
8.55,9422
8.67,9380
8.79,9338
8.91,9296
9.03,9255
9.15,9213
9.27,9172
9.39,9131
9.51,9090
9.63,9050
9.75,9009
9.87,8969
9.99,8929
10.1,8890
10.22,8850
10.34,8811
10.46,8772
10.58,8733
10.7,8694
10.82,8655
10.94,8617
11.06,8579
11.18,8541
11.3,8504
11.42,8467
11.54,8430
11.66,8393
11.78,8356
11.9,8320
12.01,8284
12.13,8248
12.25,8212
12.37,8177
12.49,8142
12.61,8107
12.73,8072
12.85,8037
12.97,8003
13.09,7969
13.21,7935
13.33,7902
13.45,7869
13.57,7836
13.69,7803
13.81,7770
13.93,7738
14.04,7706
14.16,7674
14.28,7642
14.4,7610
14.52,7579
14.64,7548
14.76,7517
14.88,7487
15.0,7456
