price,trade_size
7.0,9431
7.13,9386
7.27,9341
7.4,9297
7.53,9252
7.67,9208
7.8,9163
7.93,9119
8.07,9075
8.2,9031
8.33,8987
8.47,8943
8.6,8899
8.73,8856
8.87,8812
9.0,8769
9.13,8726
9.27,8683
9.4,8641
9.53,8598
9.67,8556
9.8,8514
9.93,8472
10.07,8431
10.2,8390
10.33,8349
10.47,8308
10.6,8267
10.73,8227
10.87,8187
11.0,8147
11.13,8108
11.27,8069
11.4,8030
11.53,7991
11.67,7953
11.8,7914
11.93,7877
12.07,7839
12.2,7802
12.33,7765
12.47,7728
12.6,7691
12.73,7655
12.87,7619
13.0,7584
13.13,7548
13.27,7513
13.4,7478
13.53,7444
13.67,7409
13.8,7375
13.93,7342
14.07,7308
14.2,7275
14.33,7242
14.47,7209
14.6,7177
14.73,7145
14.87,7113
15.0,7081
