price,trade_size
7.0,7650
7.17,7598
7.35,7546
7.52,7495
7.7,7443
7.87,7392
8.04,7340
8.22,7289
8.39,7238
8.57,7188
8.74,7137
8.91,7087
9.09,7038
9.26,6988
9.43,6939
9.61,6891
9.78,6843
9.96,6795
10.13,6748
10.3,6702
10.48,6655
10.65,6610
10.83,6565
11.0,6520
11.17,6476
11.35,6432
11.52,6389
11.7,6347
11.87,6305
12.04,6263
12.22,6222
12.39,6182
12.57,6142
12.74,6102
12.91,6063
13.09,6025
13.26,5987
13.43,5949
13.61,5912
13.78,5876
13.96,5839
14.13,5804
14.3,5769
14.48,5734
14.65,5700
14.83,5666
15.0,5632
