price,trade_size
7.0,8163
7.14,8118
7.28,8073
7.42,8028
7.56,7983
7.7,7938
7.84,7894
7.98,7849
8.12,7805
8.26,7760
8.4,7716
8.54,7672
8.68,7629
8.82,7585
8.96,7542
9.11,7499
9.25,7457
9.39,7415
9.53,7373
9.67,7331
9.81,7290
9.95,7249
10.09,7208
10.23,7167
10.37,7127
10.51,7088
10.65,7048
10.79,7009
10.93,6971
11.07,6933
11.21,6895
11.35,6857
11.49,6820
11.63,6783
11.77,6747
11.91,6710
12.05,6675
12.19,6639
12.33,6604
12.47,6570
12.61,6535
12.75,6501
12.89,6467
13.04,6434
13.18,6401
13.32,6368
13.46,6336
13.6,6304
13.74,6272
13.88,6241
14.02,6210
14.16,6179
14.3,6149
14.44,6119
14.58,6089
14.72,6059
14.86,6030
15.0,6001
