price,trade_size
7.0,10537
7.11,10495
7.22,10453
7.32,10411
7.43,10369
7.54,10327
7.65,10285
7.76,10243
7.86,10201
7.97,10160
8.08,10118
8.19,10077
8.3,10035
8.41,9994
8.51,9953
8.62,9912
8.73,9871
8.84,9831
8.95,9790
9.05,9750
9.16,9710
9.27,9670
9.38,9630
9.49,9590
9.59,9551
9.7,9512
9.81,9473
9.92,9434
10.03,9395
10.14,9356
10.24,9318
10.35,9280
10.46,9242
10.57,9204
10.68,9167
10.78,9129
10.89,9092
11.0,9055
11.11,9019
11.22,8982
11.32,8946
11.43,8910
11.54,8874
11.65,8838
11.76,8802
11.86,8767
11.97,8732
12.08,8697
12.19,8663
12.3,8628
12.41,8594
12.51,8560
12.62,8526
12.73,8492
12.84,8459
12.95,8426
13.05,8393
13.16,8360
13.27,8327
13.38,8295
13.49,8263
13.59,8231
13.7,8199
13.81,8167
13.92,8136
14.03,8105
14.14,8074
14.24,8043
14.35,8013
14.46,7982
14.57,7952
14.68,7922
14.78,7892
14.89,7862
15.0,7833
