price,trade_size
7.0,8982
7.14,8937
7.29,8892
7.43,8848
7.57,8803
7.71,8758
7.86,8714
8.0,8669
8.14,8625
8.29,8581
8.43,8536
8.57,8492
8.71,8449
8.86,8405
9.0,8361
9.14,8318
9.29,8275
9.43,8232
9.57,8189
9.71,8146
9.86,8104
10.0,8062
10.14,8020
10.29,7979
10.43,7937
10.57,7896
10.71,7856
10.86,7815
11.0,7775
11.14,7735
11.29,7695
11.43,7656
11.57,7617
11.71,7578
11.86,7540
12.0,7502
12.14,7464
12.29,7426
12.43,7389
12.57,7352
12.71,7315
12.86,7279
13.0,7243
13.14,7207
13.29,7171
13.43,7136
13.57,7101
13.71,7067
13.86,7032
14.0,6998
14.14,6965
14.29,6931
14.43,6898
14.57,6865
14.71,6833
14.86,6800
15.0,6768
