price,trade_size
7.0,8086
7.16,8024
7.32,7963
7.48,7902
7.64,7841
7.8,7780
7.96,7721
8.12,7661
8.28,7603
8.44,7545
8.6,7487
8.76,7430
8.92,7374
9.08,7319
9.24,7264
9.4,7210
9.56,7157
9.72,7104
9.88,7052
10.04,7001
10.2,6950
10.36,6900
10.52,6851
10.68,6803
10.84,6755
11.0,6708
11.16,6662
11.32,6616
11.48,6571
11.64,6527
11.8,6483
11.96,6440
12.12,6397
12.28,6356
12.44,6314
12.6,6274
12.76,6233
12.92,6194
13.08,6155
13.24,6116
13.4,6078
13.56,6041
13.72,6004
13.88,5968
14.04,5932
14.2,5896
14.36,5861
14.52,5827
14.68,5793
14.84,5759
15.0,5726
