price,trade_size
7.0,8000
7.15,7954
7.3,7908
7.44,7861
7.59,7815
7.74,7769
7.89,7723
8.04,7677
8.19,7631
8.33,7585
8.48,7540
8.63,7495
8.78,7450
8.93,7405
9.07,7361
9.22,7317
9.37,7273
9.52,7230
9.67,7187
9.81,7144
9.96,7102
10.11,7060
10.26,7018
10.41,6977
10.56,6936
10.7,6895
10.85,6855
11.0,6815
11.15,6776
11.3,6737
11.44,6698
11.59,6660
11.74,6622
11.89,6585
12.04,6548
12.19,6511
12.33,6475
12.48,6439
12.63,6404
12.78,6369
12.93,6334
13.07,6300
13.22,6266
13.37,6232
13.52,6199
13.67,6166
13.81,6133
13.96,6101
14.11,6069
14.26,6038
14.41,6007
14.56,5976
14.7,5945
14.85,5915
15.0,5885
