price,trade_size
7.0,10371
7.12,10327
7.23,10282
7.35,10238
7.46,10194
7.58,10150
7.7,10106
7.81,10062
7.93,10018
8.04,9975
8.16,9931
8.28,9888
8.39,9845
8.51,9802
8.62,9759
8.74,9716
8.86,9673
8.97,9631
9.09,9588
9.2,9546
9.32,9504
9.43,9463
9.55,9421
9.67,9380
9.78,9339
9.9,9298
10.01,9257
10.13,9216
10.25,9176
10.36,9136
10.48,9096
10.59,9057
10.71,9017
10.83,8978
10.94,8939
11.06,8900
11.17,8862
11.29,8824
11.41,8786
11.52,8748
11.64,8710
11.75,8673
11.87,8636
11.99,8599
12.1,8562
12.22,8526
12.33,8490
12.45,8454
12.57,8418
12.68,8383
12.8,8348
12.91,8313
13.03,8278
13.14,8243
13.26,8209
13.38,8175
13.49,8141
13.61,8108
13.72,8074
13.84,8041
13.96,8008
14.07,7975
14.19,7943
14.3,7911
14.42,7879
14.54,7847
14.65,7815
14.77,7784
14.88,7753
15.0,7722
