price,trade_size
7.0,8136
7.15,8094
7.31,8053
7.46,8011
7.62,7970
7.77,7928
7.92,7886
8.08,7844
8.23,7803
8.38,7761
8.54,7720
8.69,7678
8.85,7637
9.0,7596
9.15,7555
9.31,7514
9.46,7473
9.62,7433
9.77,7393
9.92,7352
10.08,7313
10.23,7273
10.38,7234
10.54,7194
10.69,7156
10.85,7117
11.0,7079
11.15,7040
11.31,7003
11.46,6965
11.62,6928
11.77,6891
11.92,6854
12.08,6818
12.23,6782
12.38,6746
12.54,6711
12.69,6675
12.85,6640
13.0,6606
13.15,6572
13.31,6538
13.46,6504
13.62,6471
13.77,6438
13.92,6405
14.08,6372
14.23,6340
14.38,6308
14.54,6277
14.69,6245
14.85,6214
15.0,6184
