price,trade_size
7.0,8547
7.15,8482
7.3,8417
7.45,8353
7.6,8289
7.75,8226
7.91,8163
8.06,8101
8.21,8040
8.36,7979
8.51,7920
8.66,7861
8.81,7802
8.96,7745
9.11,7688
9.26,7632
9.42,7576
9.57,7522
9.72,7468
9.87,7415
10.02,7362
10.17,7311
10.32,7260
10.47,7210
10.62,7160
10.77,7112
10.92,7063
11.08,7016
11.23,6969
11.38,6923
11.53,6878
11.68,6833
11.83,6789
11.98,6746
12.13,6703
12.28,6660
12.43,6619
12.58,6577
12.74,6537
12.89,6497
13.04,6457
13.19,6418
13.34,6380
13.49,6342
13.64,6304
13.79,6267
13.94,6231
14.09,6195
14.25,6159
14.4,6124
14.55,6089
14.7,6055
14.85,6021
15.0,5988
