price,trade_size
7.0,7994
7.16,7943
7.31,7892
7.47,7841
7.63,7790
7.78,7739
7.94,7689
8.1,7638
8.25,7588
8.41,7538
8.57,7489
8.73,7440
8.88,7391
9.04,7342
9.2,7294
9.35,7247
9.51,7199
9.67,7153
9.82,7106
9.98,7060
10.14,7015
10.29,6970
10.45,6925
10.61,6881
10.76,6837
10.92,6794
11.08,6752
11.24,6710
11.39,6668
11.55,6627
11.71,6586
11.86,6546
12.02,6506
12.18,6466
12.33,6428
12.49,6389
12.65,6351
12.8,6314
12.96,6277
13.12,6240
13.27,6204
13.43,6168
13.59,6133
13.75,6098
13.9,6064
14.06,6029
14.22,5996
14.37,5963
14.53,5930
14.69,5897
14.84,5865
15.0,5833
