price,trade_size
7.0,10585
7.11,10541
7.23,10497
7.34,10453
7.45,10409
7.56,10364
7.68,10321
7.79,10277
7.9,10233
8.01,10189
8.13,10146
8.24,10102
8.35,10059
8.46,10016
8.58,9973
8.69,9930
8.8,9888
8.92,9845
9.03,9803
9.14,9761
9.25,9719
9.37,9677
9.48,9635
9.59,9594
9.7,9553
9.82,9512
9.93,9471
10.04,9431
10.15,9390
10.27,9350
10.38,9310
10.49,9270
10.61,9231
10.72,9192
10.83,9153
10.94,9114
11.06,9075
11.17,9037
11.28,8998
11.39,8961
11.51,8923
11.62,8885
11.73,8848
11.85,8811
11.96,8774
12.07,8738
12.18,8701
12.3,8665
12.41,8629
12.52,8594
12.63,8558
12.75,8523
12.86,8488
12.97,8453
13.08,8419
13.2,8384
13.31,8350
13.42,8316
13.54,8283
13.65,8249
13.76,8216
13.87,8183
13.99,8150
14.1,8118
14.21,8085
14.32,8053
14.44,8021
14.55,7990
14.66,7958
14.77,7927
14.89,7896
15.0,7865
