price,trade_size
7.0,7019
7.18,6976
7.36,6932
7.53,6889
7.71,6845
7.89,6802
8.07,6758
8.24,6714
8.42,6671
8.6,6627
8.78,6584
8.96,6541
9.13,6497
9.31,6455
9.49,6412
9.67,6369
9.84,6327
10.02,6285
10.2,6244
10.38,6203
10.56,6162
10.73,6121
10.91,6081
11.09,6042
11.27,6002
11.44,5963
11.62,5925
11.8,5887
11.98,5849
12.16,5811
12.33,5775
12.51,5738
12.69,5702
12.87,5666
13.04,5631
13.22,5596
13.4,5562
13.58,5528
13.76,5494
13.93,5461
14.11,5428
14.29,5396
14.47,5364
14.64,5333
14.82,5301
15.0,5271
