price,trade_size
7.0,8126
7.16,8084
7.31,8042
7.47,7999
7.63,7957
7.78,7914
7.94,7872
8.1,7830
8.25,7787
8.41,7745
8.57,7703
8.73,7661
8.88,7618
9.04,7577
9.2,7535
9.35,7493
9.51,7452
9.67,7411
9.82,7370
9.98,7329
10.14,7289
10.29,7248
10.45,7208
10.61,7169
10.76,7129
10.92,7090
11.08,7051
11.24,7012
11.39,6974
11.55,6936
11.71,6898
11.86,6861
12.02,6824
12.18,6787
12.33,6750
12.49,6714
12.65,6678
12.8,6642
12.96,6607
13.12,6572
13.27,6538
13.43,6503
13.59,6469
13.75,6435
13.9,6402
14.06,6369
14.22,6336
14.37,6304
14.53,6272
14.69,6240
14.84,6208
15.0,6177
