price,trade_size
7.0,8023
7.16,7980
7.33,7937
7.49,7893
7.65,7850
7.82,7806
7.98,7763
8.14,7719
8.31,7676
8.47,7633
8.63,7589
8.8,7546
8.96,7503
9.12,7460
9.29,7418
9.45,7375
9.61,7333
9.78,7291
9.94,7249
10.1,7207
10.27,7166
10.43,7125
10.59,7084
10.76,7044
10.92,7003
11.08,6963
11.24,6924
11.41,6884
11.57,6845
11.73,6807
11.9,6768
12.06,6730
12.22,6693
12.39,6655
12.55,6618
12.71,6581
12.88,6545
13.04,6509
13.2,6473
13.37,6438
13.53,6403
13.69,6368
13.86,6334
14.02,6300
14.18,6266
14.35,6233
14.51,6199
14.67,6167
14.84,6134
15.0,6102
