price,trade_size
7.0,8912
7.14,8868
7.28,8825
7.42,8782
7.56,8738
7.7,8695
7.84,8651
7.98,8608
8.12,8565
8.26,8522
8.4,8479
8.54,8436
8.68,8393
8.82,8351
8.96,8308
9.11,8266
9.25,8224
9.39,8182
9.53,8140
9.67,8099
9.81,8057
9.95,8016
10.09,7976
10.23,7935
10.37,7895
10.51,7855
10.65,7815
10.79,7775
10.93,7736
11.07,7697
11.21,7658
11.35,7620
11.49,7582
11.63,7544
11.77,7506
11.91,7469
12.05,7432
12.19,7395
12.33,7359
12.47,7322
12.61,7287
12.75,7251
12.89,7216
13.04,7181
13.18,7146
13.32,7111
13.46,7077
13.6,7043
13.74,7010
13.88,6976
14.02,6943
14.16,6910
14.3,6878
14.44,6845
14.58,6813
14.72,6782
14.86,6750
15.0,6719
