price,trade_size
7.0,10891
7.09,10850
7.18,10810
7.27,10769
7.36,10729
7.45,10689
7.55,10649
7.64,10609
7.73,10569
7.82,10529
7.91,10490
8.0,10450
8.09,10411
8.18,10372
8.27,10333
8.36,10294
8.45,10255
8.55,10216
8.64,10178
8.73,10139
8.82,10101
8.91,10063
9.0,10025
9.09,9988
9.18,9950
9.27,9913
9.36,9875
9.45,9838
9.55,9802
9.64,9765
9.73,9728
9.82,9692
9.91,9656
10.0,9620
10.09,9584
10.18,9549
10.27,9513
10.36,9478
10.45,9443
10.55,9408
10.64,9374
10.73,9339
10.82,9305
10.91,9271
11.0,9237
11.09,9203
11.18,9170
11.27,9137
11.36,9103
11.45,9070
11.55,9038
11.64,9005
11.73,8973
11.82,8940
11.91,8908
12.0,8877
12.09,8845
12.18,8814
12.27,8782
12.36,8751
12.45,8720
12.55,8689
12.64,8659
12.73,8629
12.82,8598
12.91,8568
13.0,8538
13.09,8509
13.18,8479
13.27,8450
13.36,8421
13.45,8392
13.55,8363
13.64,8334
13.73,8306
13.82,8278
13.91,8250
14.0,8222
14.09,8194
14.18,8166
14.27,8139
14.36,8111
14.45,8084
14.55,8057
14.64,8030
14.73,8004
14.82,7977
14.91,7951
15.0,7925
