price,trade_size
7.0,8586
7.14,8526
7.28,8467
7.41,8407
7.55,8349
7.69,8290
7.83,8233
7.97,8176
8.1,8119
8.24,8063
8.38,8008
8.52,7953
8.66,7898
8.79,7845
8.93,7792
9.07,7740
9.21,7688
9.34,7637
9.48,7586
9.62,7536
9.76,7487
9.9,7439
10.03,7391
10.17,7343
10.31,7297
10.45,7250
10.59,7205
10.72,7160
10.86,7116
11.0,7072
11.14,7029
11.28,6986
11.41,6944
11.55,6902
11.69,6861
11.83,6821
11.97,6781
12.1,6741
12.24,6702
12.38,6664
12.52,6626
12.66,6588
12.79,6551
12.93,6515
13.07,6478
13.21,6443
13.34,6407
13.48,6373
13.62,6338
13.76,6304
13.9,6270
14.03,6237
14.17,6204
14.31,6172
14.45,6140
14.59,6108
14.72,6077
14.86,6045
15.0,6015
