price,trade_size
7.0,7704
7.17,7649
7.34,7595
7.51,7540
7.68,7486
7.85,7431
8.02,7377
8.19,7323
8.36,7270
8.53,7217
8.7,7164
8.87,7112
9.04,7060
9.21,7009
9.38,6958
9.55,6908
9.72,6859
9.89,6809
10.06,6761
10.23,6713
10.4,6665
10.57,6618
10.74,6572
10.91,6526
11.09,6481
11.26,6437
11.43,6393
11.6,6349
11.77,6306
11.94,6264
12.11,6222
12.28,6181
12.45,6141
12.62,6101
12.79,6061
12.96,6022
13.13,5984
13.3,5946
13.47,5908
13.64,5871
13.81,5835
13.98,5799
14.15,5764
14.32,5729
14.49,5694
14.66,5660
14.83,5626
15.0,5593
