price,trade_size
7.0,10636
7.1,10592
7.2,10549
7.3,10506
7.41,10463
7.51,10420
7.61,10377
7.71,10335
7.81,10292
7.91,10250
8.01,10207
8.11,10165
8.22,10123
8.32,10081
8.42,10040
8.52,9998
8.62,9957
8.72,9916
8.82,9875
8.92,9834
9.03,9793
9.13,9753
9.23,9712
9.33,9672
9.43,9633
9.53,9593
9.63,9554
9.73,9514
9.84,9475
9.94,9437
10.04,9398
10.14,9360
10.24,9321
10.34,9284
10.44,9246
10.54,9208
10.65,9171
10.75,9134
10.85,9097
10.95,9061
11.05,9024
11.15,8988
11.25,8952
11.35,8916
11.46,8881
11.56,8846
11.66,8810
11.76,8776
11.86,8741
11.96,8707
12.06,8672
12.16,8638
12.27,8605
12.37,8571
12.47,8538
12.57,8505
12.67,8472
12.77,8439
12.87,8407
12.97,8375
13.08,8342
13.18,8311
13.28,8279
13.38,8248
13.48,8216
13.58,8185
13.68,8155
13.78,8124
13.89,8094
13.99,8063
14.09,8033
14.19,8003
14.29,7974
14.39,7944
14.49,7915
14.59,7886
14.7,7857
14.8,7829
14.9,7800
15.0,7772
