price,trade_size
7.0,7783
7.16,7734
7.33,7684
7.49,7635
7.65,7586
7.82,7536
7.98,7487
8.14,7438
8.31,7389
8.47,7341
8.63,7292
8.8,7244
8.96,7197
9.12,7149
9.29,7102
9.45,7056
9.61,7009
9.78,6963
9.94,6918
10.1,6873
10.27,6828
10.43,6784
10.59,6740
10.76,6697
10.92,6654
11.08,6612
11.24,6570
11.41,6528
11.57,6487
11.73,6447
11.9,6407
12.06,6367
12.22,6328
12.39,6289
12.55,6251
12.71,6213
12.88,6176
13.04,6139
13.2,6102
13.37,6066
13.53,6031
13.69,5996
13.86,5961
14.02,5927
14.18,5893
14.35,5859
14.51,5826
14.67,5793
14.84,5761
15.0,5729
