price,trade_size
7.0,7219
7.17,7178
7.33,7137
7.5,7096
7.67,7055
7.83,7013
8.0,6972
8.17,6931
8.33,6889
8.5,6848
8.67,6807
8.83,6765
9.0,6724
9.17,6683
9.33,6643
9.5,6602
9.67,6562
9.83,6522
10.0,6482
10.17,6443
10.33,6403
10.5,6364
10.67,6326
10.83,6287
11.0,6249
11.17,6212
11.33,6174
11.5,6137
11.67,6101
11.83,6064
12.0,6028
12.17,5993
12.33,5958
12.5,5923
12.67,5888
12.83,5854
13.0,5820
13.17,5787
13.33,5754
13.5,5721
13.67,5689
13.83,5657
14.0,5625
14.17,5594
14.33,5563
14.5,5532
14.67,5502
14.83,5472
15.0,5442
