price,trade_size
7.0,7871
7.16,7817
7.33,7763
7.49,7710
7.65,7656
7.82,7603
7.98,7550
8.14,7497
8.31,7445
8.47,7393
8.63,7341
8.8,7289
8.96,7239
9.12,7188
9.29,7138
9.45,7089
9.61,7040
9.78,6991
9.94,6943
10.1,6896
10.27,6849
10.43,6802
10.59,6756
10.76,6711
10.92,6666
11.08,6622
11.24,6578
11.41,6535
11.57,6492
11.73,6450
11.9,6409
12.06,6368
12.22,6327
12.39,6287
12.55,6248
12.71,6209
12.88,6171
13.04,6133
13.2,6095
13.37,6058
13.53,6022
13.69,5986
13.86,5950
14.02,5915
14.18,5880
14.35,5846
14.51,5812
14.67,5779
14.84,5746
15.0,5713
