price,trade_size
7.0,7400
7.17,7351
7.35,7301
7.52,7251
7.7,7202
7.87,7152
8.04,7102
8.22,7053
8.39,7004
8.57,6955
8.74,6906
8.91,6858
9.09,6810
9.26,6762
9.43,6715
9.61,6668
9.78,6622
9.96,6576
10.13,6530
10.3,6485
10.48,6440
10.65,6396
10.83,6352
11.0,6309
11.17,6266
11.35,6224
11.52,6182
11.7,6141
11.87,6101
12.04,6060
12.22,6021
12.39,5982
12.57,5943
12.74,5905
12.91,5867
13.09,5830
13.26,5793
13.43,5757
13.61,5721
13.78,5686
13.96,5651
14.13,5616
14.3,5583
14.48,5549
14.65,5516
14.83,5483
15.0,5451
