price,trade_size
7.0,8733
7.14,8691
7.28,8650
7.42,8608
7.56,8566
7.7,8524
7.84,8483
7.98,8441
8.12,8399
8.26,8358
8.4,8316
8.54,8275
8.68,8234
8.82,8193
8.96,8152
9.11,8111
9.25,8070
9.39,8030
9.53,7990
9.67,7950
9.81,7910
9.95,7870
10.09,7831
10.23,7791
10.37,7752
10.51,7714
10.65,7675
10.79,7637
10.93,7599
11.07,7561
11.21,7523
11.35,7486
11.49,7449
11.63,7412
11.77,7376
11.91,7339
12.05,7303
12.19,7268
12.33,7232
12.47,7197
12.61,7162
12.75,7128
12.89,7093
13.04,7059
13.18,7025
13.32,6992
13.46,6959
13.6,6926
13.74,6893
13.88,6861
14.02,6828
14.16,6796
14.3,6765
14.44,6733
14.58,6702
14.72,6671
14.86,6641
15.0,6610
