price,trade_size
7.0,8110
7.16,8068
7.32,8024
7.48,7981
7.64,7938
7.8,7895
7.96,7852
8.12,7809
8.28,7766
8.44,7722
8.6,7680
8.76,7637
8.92,7594
9.08,7551
9.24,7509
9.4,7467
9.56,7425
9.72,7383
9.88,7341
10.04,7300
10.2,7259
10.36,7218
10.52,7177
10.68,7137
10.84,7097
11.0,7057
11.16,7018
11.32,6978
11.48,6940
11.64,6901
11.8,6863
11.96,6825
12.12,6787
12.28,6750
12.44,6713
12.6,6676
12.76,6640
12.92,6604
13.08,6568
13.24,6533
13.4,6498
13.56,6463
13.72,6429
13.88,6395
14.04,6361
14.2,6328
14.36,6295
14.52,6262
14.68,6229
14.84,6197
15.0,6165
