price,trade_size
7.0,8416
7.15,8350
7.31,8285
7.46,8220
7.62,8156
7.77,8093
7.92,8030
8.08,7968
8.23,7907
8.38,7846
8.54,7786
8.69,7727
8.85,7669
9.0,7611
9.15,7554
9.31,7498
9.46,7443
9.62,7388
9.77,7334
9.92,7281
10.08,7229
10.23,7177
10.38,7127
10.54,7077
10.69,7027
10.85,6979
11.0,6931
11.15,6884
11.31,6837
11.46,6791
11.62,6746
11.77,6702
11.92,6658
12.08,6614
12.23,6572
12.38,6530
12.54,6488
12.69,6448
12.85,6407
13.0,6368
13.15,6328
13.31,6290
13.46,6252
13.62,6214
13.77,6177
13.92,6140
14.08,6104
14.23,6068
14.38,6033
14.54,5998
14.69,5964
14.85,5930
15.0,5897
