price,trade_size
7.0,11221
7.09,11179
7.18,11137
7.27,11096
7.36,11054
7.45,11013
7.54,10972
7.63,10930
7.72,10889
7.81,10848
7.9,10808
7.99,10767
8.08,10727
8.17,10686
8.26,10646
8.35,10606
8.44,10566
8.53,10526
8.62,10487
8.71,10447
8.8,10408
8.89,10369
8.98,10330
9.07,10291
9.16,10252
9.25,10214
9.34,10176
9.43,10138
9.52,10100
9.61,10062
9.7,10025
9.79,9987
9.88,9950
9.97,9913
10.06,9876
10.15,9840
10.24,9803
10.33,9767
10.42,9731
10.51,9695
10.6,9660
10.69,9624
10.78,9589
10.87,9554
10.96,9519
11.04,9484
11.13,9450
11.22,9415
11.31,9381
11.4,9347
11.49,9313
11.58,9280
11.67,9247
11.76,9213
11.85,9180
11.94,9148
12.03,9115
12.12,9083
12.21,9050
12.3,9018
12.39,8986
12.48,8955
12.57,8923
12.66,8892
12.75,8861
12.84,8830
12.93,8799
13.02,8768
13.11,8738
13.2,8708
13.29,8678
13.38,8648
13.47,8618
13.56,8589
13.65,8559
13.74,8530
13.83,8501
13.92,8472
14.01,8443
14.1,8415
14.19,8386
14.28,8358
14.37,8330
14.46,8302
14.55,8275
14.64,8247
14.73,8220
14.82,8192
14.91,8165
15.0,8138
