price,trade_size
7.0,11314
7.09,11273
7.18,11231
7.27,11189
7.36,11148
7.44,11106
7.53,11065
7.62,11024
7.71,10983
7.8,10942
7.89,10901
7.98,10861
8.07,10820
8.16,10780
8.24,10739
8.33,10699
8.42,10659
8.51,10620
8.6,10580
8.69,10540
8.78,10501
8.87,10462
8.96,10423
9.04,10384
9.13,10346
9.22,10307
9.31,10269
9.4,10231
9.49,10193
9.58,10155
9.67,10118
9.76,10080
9.84,10043
9.93,10006
10.02,9969
10.11,9932
10.2,9896
10.29,9860
10.38,9824
10.47,9788
10.56,9752
10.64,9716
10.73,9681
10.82,9646
10.91,9611
11.0,9576
11.09,9542
11.18,9507
11.27,9473
11.36,9439
11.44,9405
11.53,9372
11.62,9338
11.71,9305
11.8,9272
11.89,9239
11.98,9206
12.07,9174
12.16,9141
12.24,9109
12.33,9077
12.42,9045
12.51,9014
12.6,8982
12.69,8951
12.78,8920
12.87,8889
12.96,8858
13.04,8828
13.13,8797
13.22,8767
13.31,8737
13.4,8707
13.49,8678
13.58,8648
13.67,8619
13.76,8590
13.84,8561
13.93,8532
14.02,8503
14.11,8475
14.2,8446
14.29,8418
14.38,8390
14.47,8362
14.56,8335
14.64,8307
14.73,8280
14.82,8253
14.91,8225
15.0,8199
