price,trade_size
7.0,8002
7.15,7952
7.31,7901
7.46,7851
7.62,7801
7.77,7751
7.92,7702
8.08,7652
8.23,7603
8.38,7554
8.54,7505
8.69,7457
8.85,7409
9.0,7361
9.15,7314
9.31,7267
9.46,7221
9.62,7174
9.77,7129
9.92,7084
10.08,7039
10.23,6994
10.38,6950
10.54,6907
10.69,6864
10.85,6821
11.0,6779
11.15,6738
11.31,6696
11.46,6656
11.62,6615
11.77,6576
11.92,6536
12.08,6497
12.23,6459
12.38,6421
12.54,6383
12.69,6346
12.85,6310
13.0,6273
13.15,6237
13.31,6202
13.46,6167
13.62,6132
13.77,6098
13.92,6065
14.08,6031
14.23,5998
14.38,5965
14.54,5933
14.69,5901
14.85,5870
15.0,5839
