price,trade_size
7.0,8426
7.16,8359
7.31,8293
7.47,8227
7.63,8162
7.78,8097
7.94,8033
8.1,7970
8.25,7907
8.41,7845
8.57,7784
8.73,7724
8.88,7665
9.04,7606
9.2,7548
9.35,7491
9.51,7435
9.67,7379
9.82,7325
9.98,7271
10.14,7218
10.29,7166
10.45,7114
10.61,7063
10.76,7013
10.92,6964
11.08,6915
11.24,6868
11.39,6821
11.55,6774
11.71,6728
11.86,6683
12.02,6639
12.18,6595
12.33,6552
12.49,6510
12.65,6468
12.8,6427
12.96,6386
13.12,6346
13.27,6306
13.43,6267
13.59,6229
13.75,6191
13.9,6153
14.06,6116
14.22,6080
14.37,6044
14.53,6008
14.69,5973
14.84,5938
15.0,5904
