price,trade_size
7.0,7766
7.17,7713
7.33,7661
7.5,7608
7.67,7556
7.83,7504
8.0,7452
8.17,7400
8.33,7348
8.5,7297
8.67,7246
8.83,7196
9.0,7146
9.17,7096
9.33,7047
9.5,6998
9.67,6950
9.83,6902
10.0,6854
10.17,6807
10.33,6761
10.5,6715
10.67,6670
10.83,6625
11.0,6581
11.17,6537
11.33,6494
11.5,6451
11.67,6409
11.83,6367
12.0,6326
12.17,6286
12.33,6246
12.5,6206
12.67,6167
12.83,6128
13.0,6090
13.17,6053
13.33,6015
13.5,5979
13.67,5943
13.83,5907
14.0,5872
14.17,5837
14.33,5803
14.5,5769
14.67,5735
14.83,5702
15.0,5669
