price,trade_size
7.0,8052
7.16,7998
7.33,7944
7.49,7890
7.65,7836
7.82,7782
7.98,7729
8.14,7676
8.31,7623
8.47,7571
8.63,7519
8.8,7467
8.96,7416
9.12,7365
9.29,7315
9.45,7265
9.61,7215
9.78,7166
9.94,7118
10.1,7070
10.27,7022
10.43,6975
10.59,6929
10.76,6883
10.92,6838
11.08,6793
11.24,6748
11.41,6705
11.57,6661
11.73,6619
11.9,6576
12.06,6535
12.22,6494
12.39,6453
12.55,6413
12.71,6373
12.88,6334
13.04,6295
13.2,6257
13.37,6219
13.53,6182
13.69,6145
13.86,6109
14.02,6073
14.18,6038
14.35,6003
14.51,5968
14.67,5934
14.84,5900
15.0,5867
