price,trade_size
7.0,8965
7.14,8922
7.28,8878
7.42,8834
7.56,8790
7.7,8747
7.84,8703
7.98,8659
8.12,8616
8.26,8572
8.4,8529
8.54,8486
8.68,8443
8.82,8400
8.96,8357
9.11,8314
9.25,8272
9.39,8230
9.53,8188
9.67,8146
9.81,8105
9.95,8063
10.09,8022
10.23,7981
10.37,7941
10.51,7900
10.65,7860
10.79,7820
10.93,7781
11.07,7742
11.21,7703
11.35,7664
11.49,7626
11.63,7587
11.77,7549
11.91,7512
12.05,7475
12.19,7438
12.33,7401
12.47,7364
12.61,7328
12.75,7292
12.89,7257
13.04,7221
13.18,7186
13.32,7152
13.46,7117
13.6,7083
13.74,7049
13.88,7016
14.02,6982
14.16,6949
14.3,6916
14.44,6884
14.58,6852
14.72,6820
14.86,6788
15.0,6757
