price,trade_size
7.0,10989
7.1,10945
7.2,10902
7.29,10858
7.39,10815
7.49,10772
7.59,10728
7.68,10685
7.78,10642
7.88,10600
7.98,10557
8.07,10515
8.17,10472
8.27,10430
8.37,10388
8.46,10346
8.56,10305
8.66,10263
8.76,10222
8.85,10181
8.95,10140
9.05,10099
9.15,10059
9.24,10018
9.34,9978
9.44,9938
9.54,9898
9.63,9859
9.73,9819
9.83,9780
9.93,9741
10.02,9703
10.12,9664
10.22,9626
10.32,9588
10.41,9550
10.51,9512
10.61,9474
10.71,9437
10.8,9400
10.9,9363
11.0,9327
11.1,9290
11.2,9254
11.29,9218
11.39,9182
11.49,9147
11.59,9111
11.68,9076
11.78,9041
11.88,9007
11.98,8972
12.07,8938
12.17,8904
12.27,8870
12.37,8836
12.46,8803
12.56,8770
12.66,8737
12.76,8704
12.85,8671
12.95,8639
13.05,8607
13.15,8575
13.24,8543
13.34,8511
13.44,8480
13.54,8448
13.63,8417
13.73,8387
13.83,8356
13.93,8326
14.02,8295
14.12,8265
14.22,8235
14.32,8206
14.41,8176
14.51,8147
14.61,8118
14.71,8089
14.8,8060
14.9,8031
15.0,8003
