price,trade_size
7.0,8041
7.17,7992
7.33,7943
7.5,7894
7.67,7844
7.83,7795
8.0,7746
8.17,7697
8.33,7648
8.5,7599
8.67,7551
8.83,7502
9.0,7454
9.17,7407
9.33,7359
9.5,7312
9.67,7266
9.83,7219
10.0,7173
10.17,7128
10.33,7082
10.5,7037
10.67,6993
10.83,6949
11.0,6905
11.17,6862
11.33,6819
11.5,6777
11.67,6735
11.83,6694
12.0,6653
12.17,6612
12.33,6572
12.5,6532
12.67,6493
12.83,6454
13.0,6416
13.17,6378
13.33,6340
13.5,6303
13.67,6266
13.83,6230
14.0,6194
14.17,6159
14.33,6124
14.5,6089
14.67,6055
14.83,6021
15.0,5987
