price,trade_size
7.0,11689
7.09,11647
7.17,11604
7.26,11561
7.35,11519
7.43,11477
7.52,11434
7.61,11392
7.7,11350
7.78,11308
7.87,11267
7.96,11225
8.04,11184
8.13,11142
8.22,11101
8.3,11060
8.39,11019
8.48,10978
8.57,10938
8.65,10898
8.74,10857
8.83,10817
8.91,10777
9.0,10738
9.09,10698
9.17,10659
9.26,10620
9.35,10581
9.43,10542
9.52,10503
9.61,10465
9.7,10426
9.78,10388
9.87,10350
9.96,10313
10.04,10275
10.13,10238
10.22,10201
10.3,10164
10.39,10127
10.48,10090
10.57,10054
10.65,10017
10.74,9981
10.83,9946
10.91,9910
11.0,9874
11.09,9839
11.17,9804
11.26,9769
11.35,9734
11.43,9700
11.52,9666
11.61,9631
11.7,9597
11.78,9564
11.87,9530
11.96,9497
12.04,9463
12.13,9430
12.22,9398
12.3,9365
12.39,9332
12.48,9300
12.57,9268
12.65,9236
12.74,9204
12.83,9173
12.91,9141
13.0,9110
13.09,9079
13.17,9048
13.26,9017
13.35,8987
13.43,8956
13.52,8926
13.61,8896
13.7,8866
13.78,8836
13.87,8807
13.96,8778
14.04,8748
14.13,8719
14.22,8690
14.3,8662
14.39,8633
14.48,8605
14.57,8576
14.65,8548
14.74,8520
14.83,8493
14.91,8465
15.0,8438
