price,trade_size
7.0,10590
7.1,10547
7.2,10504
7.3,10461
7.41,10418
7.51,10376
7.61,10333
7.71,10291
7.81,10248
7.91,10206
8.01,10164
8.11,10122
8.22,10080
8.32,10039
8.42,9997
8.52,9956
8.62,9915
8.72,9874
8.82,9833
8.92,9793
9.03,9752
9.13,9712
9.23,9672
9.33,9632
9.43,9593
9.53,9553
9.63,9514
9.73,9475
9.84,9436
9.94,9398
10.04,9359
10.14,9321
10.24,9283
10.34,9245
10.44,9208
10.54,9171
10.65,9133
10.75,9097
10.85,9060
10.95,9024
11.05,8987
11.15,8951
11.25,8916
11.35,8880
11.46,8845
11.56,8810
11.66,8775
11.76,8740
11.86,8706
11.96,8672
12.06,8638
12.16,8604
12.27,8570
12.37,8537
12.47,8504
12.57,8471
12.67,8438
12.77,8406
12.87,8373
12.97,8341
13.08,8309
13.18,8278
13.28,8246
13.38,8215
13.48,8184
13.58,8153
13.68,8122
13.78,8092
13.89,8062
13.99,8032
14.09,8002
14.19,7972
14.29,7943
14.39,7913
14.49,7884
14.59,7855
14.7,7827
14.8,7798
14.9,7770
15.0,7742
