price,trade_size
7.0,8226
7.16,8159
7.32,8093
7.48,8027
7.64,7962
7.8,7898
7.96,7834
8.12,7771
8.28,7709
8.44,7648
8.6,7587
8.76,7527
8.92,7468
9.08,7410
9.24,7352
9.4,7296
9.56,7240
9.72,7185
9.88,7131
10.04,7077
10.2,7025
10.36,6973
10.52,6922
10.68,6872
10.84,6822
11.0,6774
11.16,6726
11.32,6678
11.48,6632
11.64,6586
11.8,6541
11.96,6497
12.12,6453
12.28,6410
12.44,6367
12.6,6326
12.76,6284
12.92,6244
13.08,6204
13.24,6164
13.4,6125
13.56,6087
13.72,6049
13.88,6012
14.04,5975
14.2,5939
14.36,5903
14.52,5868
14.68,5833
14.84,5799
15.0,5765
