price,trade_size
7.0,8481
7.15,8421
7.29,8362
7.44,8304
7.58,8246
7.73,8188
7.87,8131
8.02,8074
8.16,8018
8.31,7962
8.45,7907
8.6,7852
8.75,7798
8.89,7744
9.04,7691
9.18,7639
9.33,7587
9.47,7536
9.62,7486
9.76,7436
9.91,7386
10.05,7338
10.2,7290
10.35,7242
10.49,7195
10.64,7149
10.78,7103
10.93,7058
11.07,7014
11.22,6970
11.36,6926
11.51,6883
11.65,6841
11.8,6799
11.95,6758
12.09,6717
12.24,6677
12.38,6638
12.53,6599
12.67,6560
12.82,6522
12.96,6484
13.11,6447
13.25,6410
13.4,6374
13.55,6338
13.69,6303
13.84,6268
13.98,6233
14.13,6199
14.27,6165
14.42,6132
14.56,6099
14.71,6066
14.85,6034
15.0,6002
