price,trade_size
7.0,8128
7.16,8062
7.32,7997
7.48,7932
7.64,7868
7.8,7804
7.96,7741
8.12,7679
8.28,7617
8.44,7556
8.6,7496
8.76,7437
8.92,7379
9.08,7321
9.24,7264
9.4,7208
9.56,7153
9.72,7099
9.88,7045
10.04,6992
10.2,6940
10.36,6889
10.52,6839
10.68,6789
10.84,6740
11.0,6692
11.16,6645
11.32,6598
11.48,6552
11.64,6507
11.8,6463
11.96,6419
12.12,6376
12.28,6333
12.44,6291
12.6,6250
12.76,6209
12.92,6169
13.08,6129
13.24,6091
13.4,6052
13.56,6014
13.72,5977
13.88,5940
14.04,5904
14.2,5868
14.36,5833
14.52,5798
14.68,5764
14.84,5730
15.0,5696
