price,trade_size
7.0,7926
7.17,7858
7.34,7790
7.51,7723
7.68,7656
7.85,7590
8.02,7525
8.19,7461
8.36,7397
8.53,7334
8.7,7272
8.87,7211
9.04,7151
9.21,7092
9.38,7034
9.55,6976
9.72,6920
9.89,6864
10.06,6809
10.23,6756
10.4,6703
10.57,6651
10.74,6599
10.91,6549
11.09,6499
11.26,6451
11.43,6403
11.6,6356
11.77,6309
11.94,6264
12.11,6219
12.28,6175
12.45,6131
12.62,6089
12.79,6047
12.96,6005
13.13,5964
13.3,5924
13.47,5885
13.64,5846
13.81,5807
13.98,5770
14.15,5732
14.32,5696
14.49,5660
14.66,5624
14.83,5589
15.0,5554
