price,trade_size
7.0,8387
7.15,8325
7.31,8263
7.46,8202
7.62,8141
7.77,8081
7.92,8021
8.08,7962
8.23,7904
8.38,7846
8.54,7788
8.69,7731
8.85,7675
9.0,7619
9.15,7565
9.31,7510
9.46,7457
9.62,7404
9.77,7352
9.92,7300
10.08,7249
10.23,7199
10.38,7150
10.54,7101
10.69,7052
10.85,7005
11.0,6958
11.15,6912
11.31,6866
11.46,6821
11.62,6777
11.77,6733
11.92,6690
12.08,6647
12.23,6605
12.38,6564
12.54,6523
12.69,6483
12.85,6443
13.0,6404
13.15,6365
13.31,6327
13.46,6289
13.62,6252
13.77,6215
13.92,6178
14.08,6143
14.23,6107
14.38,6072
14.54,6038
14.69,6004
14.85,5970
15.0,5937
