price,trade_size
7.0,7679
7.17,7626
7.34,7573
7.51,7520
7.68,7467
7.85,7415
8.02,7362
8.19,7310
8.36,7258
8.53,7206
8.7,7155
8.87,7104
9.04,7054
9.21,7004
9.38,6954
9.55,6905
9.72,6856
9.89,6808
10.06,6760
10.23,6713
10.4,6667
10.57,6621
10.74,6575
10.91,6530
11.09,6486
11.26,6442
11.43,6398
11.6,6355
11.77,6313
11.94,6271
12.11,6230
12.28,6190
12.45,6149
12.62,6110
12.79,6071
12.96,6032
13.13,5994
13.3,5957
13.47,5919
13.64,5883
13.81,5847
13.98,5811
14.15,5776
14.32,5741
14.49,5707
14.66,5673
14.83,5640
15.0,5607
