price,trade_size
7.0,7780
7.17,7726
7.33,7672
7.5,7617
7.67,7564
7.83,7510
8.0,7456
8.17,7403
8.33,7350
8.5,7298
8.67,7246
8.83,7194
9.0,7143
9.17,7092
9.33,7042
9.5,6992
9.67,6942
9.83,6894
10.0,6845
10.17,6798
10.33,6750
10.5,6704
10.67,6658
10.83,6612
11.0,6567
11.17,6523
11.33,6479
11.5,6436
11.67,6393
11.83,6351
12.0,6310
12.17,6269
12.33,6228
12.5,6188
12.67,6149
12.83,6110
13.0,6071
13.17,6033
13.33,5996
13.5,5959
13.67,5923
13.83,5887
14.0,5851
14.17,5816
14.33,5782
14.5,5748
14.67,5714
14.83,5681
15.0,5648
