price,trade_size
7.0,9173
7.14,9129
7.27,9086
7.41,9042
7.54,8999
7.68,8955
7.81,8911
7.95,8868
8.08,8825
8.22,8781
8.36,8738
8.49,8695
8.63,8652
8.76,8610
8.9,8567
9.03,8525
9.17,8482
9.31,8440
9.44,8399
9.58,8357
9.71,8316
9.85,8274
9.98,8233
10.12,8193
10.25,8152
10.39,8112
10.53,8072
10.66,8032
10.8,7993
10.93,7953
11.07,7915
11.2,7876
11.34,7837
11.47,7799
11.61,7761
11.75,7724
11.88,7686
12.02,7649
12.15,7612
12.29,7576
12.42,7540
12.56,7504
12.69,7468
12.83,7432
12.97,7397
13.1,7362
13.24,7328
13.37,7293
13.51,7259
13.64,7226
13.78,7192
13.92,7159
14.05,7126
14.19,7093
14.32,7061
14.46,7028
14.59,6996
14.73,6965
14.86,6933
15.0,6902
