price,trade_size
7.0,11869
7.09,11826
7.17,11784
7.26,11741
7.34,11699
7.43,11656
7.51,11614
7.6,11572
7.68,11530
7.77,11488
7.85,11446
7.94,11405
8.02,11363
8.11,11322
8.19,11281
8.28,11240
8.36,11199
8.45,11158
8.53,11118
8.62,11077
8.7,11037
8.79,10997
8.87,10957
8.96,10917
9.04,10878
9.13,10838
9.21,10799
9.3,10760
9.38,10721
9.47,10682
9.55,10644
9.64,10606
9.72,10567
9.81,10529
9.89,10492
9.98,10454
10.06,10416
10.15,10379
10.23,10342
10.32,10305
10.4,10269
10.49,10232
10.57,10196
10.66,10160
10.74,10124
10.83,10088
10.91,10052
11.0,10017
11.09,9982
11.17,9946
11.26,9912
11.34,9877
11.43,9842
11.51,9808
11.6,9774
11.68,9740
11.77,9706
11.85,9673
11.94,9639
12.02,9606
12.11,9573
12.19,9540
12.28,9508
12.36,9475
12.45,9443
12.53,9411
12.62,9379
12.7,9347
12.79,9315
12.87,9284
12.96,9252
13.04,9221
13.13,9190
13.21,9160
13.3,9129
13.38,9099
13.47,9068
13.55,9038
13.64,9008
13.72,8979
13.81,8949
13.89,8919
13.98,8890
14.06,8861
14.15,8832
14.23,8803
14.32,8775
14.4,8746
14.49,8718
14.57,8690
14.66,8662
14.74,8634
14.83,8606
14.91,8578
15.0,8551
