price,trade_size
7.0,8159
7.16,8117
7.31,8074
7.47,8032
7.63,7989
7.78,7947
7.94,7904
8.1,7861
8.25,7819
8.41,7776
8.57,7734
8.73,7691
8.88,7649
9.04,7607
9.2,7565
9.35,7523
9.51,7482
9.67,7440
9.82,7399
9.98,7358
10.14,7318
10.29,7277
10.45,7237
10.61,7197
10.76,7157
10.92,7118
11.08,7079
11.24,7040
11.39,7002
11.55,6963
11.71,6925
11.86,6888
12.02,6850
12.18,6813
12.33,6777
12.49,6740
12.65,6704
12.8,6668
12.96,6633
13.12,6598
13.27,6563
13.43,6529
13.59,6494
13.75,6461
13.9,6427
14.06,6394
14.22,6361
14.37,6328
14.53,6296
14.69,6264
14.84,6232
15.0,6201
