price,trade_size
7.0,8451
7.15,8385
7.31,8320
7.46,8255
7.62,8191
7.77,8127
7.92,8064
8.08,8002
8.23,7940
8.38,7879
8.54,7819
8.69,7760
8.85,7701
9.0,7643
9.15,7586
9.31,7530
9.46,7474
9.62,7419
9.77,7365
9.92,7312
10.08,7260
10.23,7208
10.38,7157
10.54,7107
10.69,7057
10.85,7008
11.0,6960
11.15,6913
11.31,6866
11.46,6820
11.62,6775
11.77,6730
11.92,6686
12.08,6643
12.23,6600
12.38,6557
12.54,6516
12.69,6475
12.85,6434
13.0,6394
13.15,6355
13.31,6316
13.46,6278
13.62,6240
13.77,6203
13.92,6166
14.08,6130
14.23,6094
14.38,6058
14.54,6024
14.69,5989
14.85,5955
15.0,5921
