price,trade_size
7.0,11530
7.09,11489
7.17,11448
7.26,11407
7.34,11366
7.43,11326
7.51,11285
7.6,11245
7.68,11204
7.77,11164
7.85,11124
7.94,11084
8.02,11044
8.11,11004
8.19,10965
8.28,10925
8.36,10886
8.45,10847
8.53,10808
8.62,10769
8.7,10730
8.79,10692
8.87,10653
8.96,10615
9.04,10577
9.13,10539
9.21,10501
9.3,10464
9.38,10426
9.47,10389
9.55,10352
9.64,10315
9.72,10278
9.81,10242
9.89,10205
9.98,10169
10.06,10133
10.15,10097
10.23,10061
10.32,10026
10.4,9991
10.49,9955
10.57,9920
10.66,9886
10.74,9851
10.83,9816
10.91,9782
11.0,9748
11.09,9714
11.17,9680
11.26,9647
11.34,9613
11.43,9580
11.51,9547
11.6,9514
11.68,9482
11.77,9449
11.85,9417
11.94,9385
12.02,9353
12.11,9321
12.19,9289
12.28,9258
12.36,9226
12.45,9195
12.53,9164
12.62,9134
12.7,9103
12.79,9072
12.87,9042
12.96,9012
13.04,8982
13.13,8952
13.21,8923
13.3,8893
13.38,8864
13.47,8835
13.55,8806
13.64,8777
13.72,8748
13.81,8720
13.89,8691
13.98,8663
14.06,8635
14.15,8607
14.23,8580
14.32,8552
14.4,8524
14.49,8497
14.57,8470
14.66,8443
14.74,8416
14.83,8390
14.91,8363
15.0,8337
