price,trade_size
7.0,10465
7.1,10422
7.21,10378
7.31,10335
7.42,10292
7.52,10248
7.62,10205
7.73,10163
7.83,10120
7.94,10077
8.04,10035
8.14,9993
8.25,9950
8.35,9908
8.45,9867
8.56,9825
8.66,9783
8.77,9742
8.87,9701
8.97,9660
9.08,9619
9.18,9579
9.29,9538
9.39,9498
9.49,9458
9.6,9419
9.7,9379
9.81,9340
9.91,9301
10.01,9262
10.12,9223
10.22,9185
10.32,9147
10.43,9109
10.53,9071
10.64,9034
10.74,8996
10.84,8959
10.95,8922
11.05,8886
11.16,8850
11.26,8813
11.36,8777
11.47,8742
11.57,8706
11.68,8671
11.78,8636
11.88,8601
11.99,8567
12.09,8532
12.19,8498
12.3,8465
12.4,8431
12.51,8397
12.61,8364
12.71,8331
12.82,8298
12.92,8266
13.03,8234
13.13,8202
13.23,8170
13.34,8138
13.44,8106
13.55,8075
13.65,8044
13.75,8013
13.86,7983
13.96,7952
14.06,7922
14.17,7892
14.27,7862
14.38,7833
14.48,7803
14.58,7774
14.69,7745
14.79,7716
14.9,7687
15.0,7659
