price,trade_size
7.0,8508
7.15,8443
7.3,8379
7.45,8315
7.6,8251
7.75,8188
7.91,8126
8.06,8064
8.21,8003
8.36,7943
8.51,7884
8.66,7825
8.81,7767
8.96,7709
9.11,7653
9.26,7597
9.42,7542
9.57,7487
9.72,7434
9.87,7381
10.02,7329
10.17,7277
10.32,7227
10.47,7177
10.62,7128
10.77,7079
10.92,7031
11.08,6984
11.23,6938
11.38,6892
11.53,6847
11.68,6802
11.83,6758
11.98,6715
12.13,6672
12.28,6630
12.43,6589
12.58,6548
12.74,6507
12.89,6467
13.04,6428
13.19,6389
13.34,6351
13.49,6313
13.64,6276
13.79,6239
13.94,6203
14.09,6167
14.25,6132
14.4,6097
14.55,6062
14.7,6028
14.85,5994
15.0,5961
