price,trade_size
7.0,10073
7.12,10030
7.24,9986
7.35,9943
7.47,9900
7.59,9857
7.71,9815
7.82,9772
7.94,9729
8.06,9687
8.18,9644
8.29,9602
8.41,9560
8.53,9518
8.65,9476
8.76,9434
8.88,9392
9.0,9351
9.12,9310
9.24,9268
9.35,9228
9.47,9187
9.59,9146
9.71,9106
9.82,9066
9.94,9026
10.06,8986
10.18,8947
10.29,8907
10.41,8868
10.53,8829
10.65,8791
10.76,8752
10.88,8714
11.0,8676
11.12,8638
11.24,8601
11.35,8563
11.47,8526
11.59,8489
11.71,8453
11.82,8416
11.94,8380
12.06,8344
12.18,8309
12.29,8273
12.41,8238
12.53,8203
12.65,8168
12.76,8134
12.88,8099
13.0,8065
13.12,8031
13.24,7998
13.35,7965
13.47,7931
13.59,7898
13.71,7866
13.82,7833
13.94,7801
14.06,7769
14.18,7737
14.29,7706
14.41,7674
14.53,7643
14.65,7612
14.76,7581
14.88,7551
15.0,7521
