price,trade_size
7.0,10742
7.1,10697
7.21,10652
7.31,10607
7.42,10563
7.52,10518
7.62,10473
7.73,10429
7.83,10385
7.94,10341
8.04,10297
8.14,10253
8.25,10209
8.35,10166
8.45,10123
8.56,10080
8.66,10037
8.77,9994
8.87,9952
8.97,9909
9.08,9867
9.18,9825
9.29,9784
9.39,9742
9.49,9701
9.6,9660
9.7,9619
9.81,9578
9.91,9538
10.01,9498
10.12,9458
10.22,9418
10.32,9379
10.43,9340
10.53,9301
10.64,9262
10.74,9223
10.84,9185
10.95,9147
11.05,9109
11.16,9072
11.26,9034
11.36,8997
11.47,8961
11.57,8924
11.68,8888
11.78,8851
11.88,8815
11.99,8780
12.09,8744
12.19,8709
12.3,8674
12.4,8639
12.51,8605
12.61,8571
12.71,8536
12.82,8503
12.92,8469
13.03,8436
13.13,8402
13.23,8369
13.34,8337
13.44,8304
13.55,8272
13.65,8240
13.75,8208
13.86,8176
13.96,8145
14.06,8114
14.17,8083
14.27,8052
14.38,8021
14.48,7991
14.58,7961
14.69,7931
14.79,7901
14.9,7871
15.0,7842
