price,trade_size
7.0,8862
7.14,8820
7.28,8778
7.41,8736
7.55,8695
7.69,8653
7.83,8611
7.97,8569
8.1,8528
8.24,8486
8.38,8444
8.52,8403
8.66,8362
8.79,8321
8.93,8280
9.07,8239
9.21,8198
9.34,8158
9.48,8117
9.62,8077
9.76,8037
9.9,7997
10.03,7958
10.17,7918
10.31,7879
10.45,7841
10.59,7802
10.72,7763
10.86,7725
11.0,7687
11.14,7650
11.28,7612
11.41,7575
11.55,7538
11.69,7502
11.83,7465
11.97,7429
12.1,7393
12.24,7358
12.38,7322
12.52,7287
12.66,7253
12.79,7218
12.93,7184
13.07,7150
13.21,7116
13.34,7083
13.48,7049
13.62,7016
13.76,6984
13.9,6951
14.03,6919
14.17,6887
14.31,6856
14.45,6824
14.59,6793
14.72,6762
14.86,6732
15.0,6701
