price,trade_size
7.0,8487
7.15,8436
7.29,8385
7.44,8335
7.58,8284
7.73,8234
7.87,8183
8.02,8133
8.16,8084
8.31,8034
8.45,7985
8.6,7936
8.75,7888
8.89,7839
9.04,7791
9.18,7744
9.33,7697
9.47,7650
9.62,7604
9.76,7558
9.91,7512
10.05,7467
10.2,7423
10.35,7378
10.49,7335
10.64,7291
10.78,7248
10.93,7206
11.07,7164
11.22,7122
11.36,7081
11.51,7040
11.65,7000
11.8,6960
11.95,6920
12.09,6881
12.24,6843
12.38,6804
12.53,6767
12.67,6729
12.82,6692
12.96,6656
13.11,6619
13.25,6584
13.4,6548
13.55,6513
13.69,6478
13.84,6444
13.98,6410
14.13,6377
14.27,6343
14.42,6311
14.56,6278
14.71,6246
14.85,6214
15.0,6183
