price,trade_size
7.0,9179
7.14,9135
7.27,9092
7.41,9048
7.54,9004
7.68,8961
7.81,8917
7.95,8874
8.08,8830
8.22,8787
8.36,8744
8.49,8701
8.63,8658
8.76,8615
8.9,8573
9.03,8530
9.17,8488
9.31,8446
9.44,8404
9.58,8362
9.71,8321
9.85,8280
9.98,8239
10.12,8198
10.25,8157
10.39,8117
10.53,8077
10.66,8037
10.8,7998
10.93,7959
11.07,7920
11.2,7881
11.34,7842
11.47,7804
11.61,7766
11.75,7729
11.88,7691
12.02,7654
12.15,7617
12.29,7581
12.42,7544
12.56,7508
12.69,7473
12.83,7437
12.97,7402
13.1,7367
13.24,7332
13.37,7298
13.51,7264
13.64,7230
13.78,7196
13.92,7163
14.05,7130
14.19,7097
14.32,7065
14.46,7033
14.59,7001
14.73,6969
14.86,6938
15.0,6906
