price,trade_size
7.0,8150
7.17,8100
7.33,8050
7.5,8000
7.67,7950
7.83,7900
8.0,7850
8.17,7800
8.33,7750
8.5,7701
8.67,7652
8.83,7603
9.0,7554
9.17,7506
9.33,7458
9.5,7410
9.67,7362
9.83,7315
10.0,7269
10.17,7222
10.33,7176
10.5,7131
10.67,7086
10.83,7041
11.0,6997
11.17,6953
11.33,6910
11.5,6867
11.67,6824
11.83,6782
12.0,6741
12.17,6700
12.33,6659
12.5,6619
12.67,6579
12.83,6539
13.0,6500
13.17,6462
13.33,6424
13.5,6386
13.67,6349
13.83,6312
14.0,6276
14.17,6240
14.33,6204
14.5,6169
14.67,6134
14.83,6099
15.0,6065
