price,trade_size
7.0,8216
7.16,8166
7.33,8117
7.49,8067
7.65,8017
7.82,7968
7.98,7918
8.14,7869
8.31,7820
8.47,7771
8.63,7722
8.8,7674
8.96,7626
9.12,7578
9.29,7530
9.45,7483
9.61,7436
9.78,7389
9.94,7343
10.1,7297
10.27,7252
10.43,7207
10.59,7162
10.76,7117
10.92,7074
11.08,7030
11.24,6987
11.41,6944
11.57,6902
11.73,6860
11.9,6819
12.06,6778
12.22,6738
12.39,6697
12.55,6658
12.71,6619
12.88,6580
13.04,6541
13.2,6503
13.37,6466
13.53,6429
13.69,6392
13.86,6356
14.02,6320
14.18,6284
14.35,6249
14.51,6214
14.67,6180
14.84,6146
15.0,6112
